customerID,probabilidade_churn,classificacao_churn,faixa_risco,Churn_real,Contract,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,acao_recomendada
6857-VWJDT,0.7920564227402315,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,95.65,95.65,Contato prioritario com oferta de retencao e revisao de plano
0742-NXBGR,0.7909966577968784,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,82.3,82.3,Contato prioritario com oferta de retencao e revisao de plano
6618-RYATB,0.7908038534772747,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,79.55,79.55,Contato prioritario com oferta de retencao e revisao de plano
3811-VBYBZ,0.7903664468818362,1,critico,Yes,Month-to-month,7,Fiber optic,Electronic check,99.8,673.25,Contato prioritario com oferta de retencao e revisao de plano
8309-IEYJD,0.7902527763709192,1,critico,No,Month-to-month,1,Fiber optic,Mailed check,70.6,70.6,Contato prioritario com oferta de retencao e revisao de plano
0390-DCFDQ,0.7902527763709192,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,70.45,70.45,Contato prioritario com oferta de retencao e revisao de plano
6356-ELRKD,0.788538206305592,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,95.6,95.6,Contato prioritario com oferta de retencao e revisao de plano
0259-GBZSH,0.7876558292958149,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,85.65,181.5,Contato prioritario com oferta de retencao e revisao de plano
0880-TKATG,0.7874914862746982,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,101.15,385.9,Contato prioritario com oferta de retencao e revisao de plano
1143-NMNQJ,0.7866374723351327,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,85.7,169.8,Contato prioritario com oferta de retencao e revisao de plano
6474-FVJLC,0.7866374723351327,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,86.0,165.45,Contato prioritario com oferta de retencao e revisao de plano
2865-TCHJW,0.7859351984721759,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,89.2,346.2,Contato prioritario com oferta de retencao e revisao de plano
8775-ERLNB,0.785627696398463,1,critico,No,Month-to-month,1,Fiber optic,Electronic check,74.3,74.3,Contato prioritario com oferta de retencao e revisao de plano
9546-CQJSU,0.7853271454152098,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,91.4,193.6,Contato prioritario com oferta de retencao e revisao de plano
4927-WWOOZ,0.7853271454152098,1,critico,No,Month-to-month,2,Fiber optic,Electronic check,91.45,171.45,Contato prioritario com oferta de retencao e revisao de plano
5564-NEMQO,0.7852956493868825,1,critico,Yes,Month-to-month,1,Fiber optic,Bank transfer (automatic),75.3,75.3,Contato prioritario com oferta de retencao e revisao de plano
4750-ZRXIU,0.785180755921487,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,84.6,360.1,Contato prioritario com oferta de retencao e revisao de plano
8821-XNHVZ,0.7851711924878515,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,80.05,80.05,Contato prioritario com oferta de retencao e revisao de plano
9507-EXLTT,0.7851711924878515,1,critico,Yes,Month-to-month,1,Fiber optic,Bank transfer (automatic),79.35,79.35,Contato prioritario com oferta de retencao e revisao de plano
2545-EBUPK,0.7832444897607781,1,critico,No,Month-to-month,2,Fiber optic,Electronic check,84.05,186.05,Contato prioritario com oferta de retencao e revisao de plano
3296-SILRA,0.7830797739171127,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,76.4,76.4,Contato prioritario com oferta de retencao e revisao de plano
1273-MTETI,0.782832412721491,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,88.85,372.45,Contato prioritario com oferta de retencao e revisao de plano
5196-SGOAK,0.7825308664308148,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,75.7,75.7,Contato prioritario com oferta de retencao e revisao de plano
2012-NWRPA,0.7800126676361402,1,critico,Yes,Month-to-month,11,Fiber optic,Electronic check,99.55,1131.2,Contato prioritario com oferta de retencao e revisao de plano
2254-DLXRI,0.7796320984968275,1,critico,No,Month-to-month,1,Fiber optic,Mailed check,79.15,79.15,Contato prioritario com oferta de retencao e revisao de plano
0137-OCGAB,0.7796320984968275,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,80.2,80.2,Contato prioritario com oferta de retencao e revisao de plano
3746-EUBYR,0.7785179601673359,1,critico,Yes,Month-to-month,1,Fiber optic,Bank transfer (automatic),74.6,74.6,Contato prioritario com oferta de retencao e revisao de plano
3276-HDUEG,0.7785179601673359,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,75.05,75.05,Contato prioritario com oferta de retencao e revisao de plano
3707-GNWHM,0.7785179601673359,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,74.25,74.25,Contato prioritario com oferta de retencao e revisao de plano
7903-CMPEY,0.7784670347888983,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,80.3,80.3,Contato prioritario com oferta de retencao e revisao de plano
7234-FECYN,0.7782385297712984,1,critico,Yes,Month-to-month,8,Fiber optic,Electronic check,101.35,780.5,Contato prioritario com oferta de retencao e revisao de plano
8593-WHYHV,0.7773864453308064,1,critico,Yes,Month-to-month,3,Fiber optic,Electronic check,85.3,264.8,Contato prioritario com oferta de retencao e revisao de plano
9399-APLBT,0.7762678341314604,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,74.7,74.7,Contato prioritario com oferta de retencao e revisao de plano
3765-JXVKY,0.7762678341314604,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,74.7,74.7,Contato prioritario com oferta de retencao e revisao de plano
7450-NWRTR,0.7749607520468031,1,critico,Yes,Month-to-month,12,Fiber optic,Electronic check,99.45,1200.15,Contato prioritario com oferta de retencao e revisao de plano
4274-OWWYO,0.7747711275328251,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,74.35,74.35,Contato prioritario com oferta de retencao e revisao de plano
5054-IEXZT,0.7747711275328251,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,75.35,75.35,Contato prioritario com oferta de retencao e revisao de plano
2462-XIIJB,0.7745181734834696,1,critico,Yes,Month-to-month,5,Fiber optic,Electronic check,92.5,452.7,Contato prioritario com oferta de retencao e revisao de plano
4548-SDBKE,0.7741680598533012,1,critico,Yes,Month-to-month,5,Fiber optic,Electronic check,85.2,474.8,Contato prioritario com oferta de retencao e revisao de plano
7488-MXJIV,0.7741680598533012,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,85.65,321.65,Contato prioritario com oferta de retencao e revisao de plano
9223-UCPVT,0.7739396801865146,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,94.4,94.4,Contato prioritario com oferta de retencao e revisao de plano
5797-APWZC,0.7735889308894078,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,90.6,90.6,Contato prioritario com oferta de retencao e revisao de plano
7294-TMAOP,0.7735889308894078,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,90.55,90.55,Contato prioritario com oferta de retencao e revisao de plano
9885-CSMWE,0.7730986303506777,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,78.45,78.45,Contato prioritario com oferta de retencao e revisao de plano
1075-BGWOH,0.7724561904721912,1,critico,Yes,Month-to-month,16,Fiber optic,Electronic check,98.75,1587.55,Contato prioritario com oferta de retencao e revisao de plano
6630-UJZMY,0.7723139231765408,1,critico,No,Month-to-month,4,Fiber optic,Electronic check,83.25,308.05,Contato prioritario com oferta de retencao e revisao de plano
0564-JJHGS,0.7717813386541225,1,critico,Yes,Month-to-month,9,Fiber optic,Electronic check,95.5,829.1,Contato prioritario com oferta de retencao e revisao de plano
3489-HHPFY,0.7716784189649598,1,critico,No,Month-to-month,2,Fiber optic,Electronic check,84.05,134.05,Contato prioritario com oferta de retencao e revisao de plano
4952-YSOGZ,0.7709444226204039,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,85.95,381.3,Contato prioritario com oferta de retencao e revisao de plano
0697-ZMSWS,0.7709444226204039,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,85.65,338.9,Contato prioritario com oferta de retencao e revisao de plano
1624-NALOJ,0.7702728533036067,1,critico,Yes,Month-to-month,5,Fiber optic,Electronic check,89.8,502.6,Contato prioritario com oferta de retencao e revisao de plano
0897-FEGMU,0.7702114310540085,1,critico,Yes,Month-to-month,11,Fiber optic,Electronic check,99.5,1056.95,Contato prioritario com oferta de retencao e revisao de plano
4078-SAYYN,0.7702114310540085,1,critico,Yes,Month-to-month,11,Fiber optic,Electronic check,100.75,1129.75,Contato prioritario com oferta de retencao e revisao de plano
0684-AOSIH,0.768148778679826,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,95.0,95,Contato prioritario com oferta de retencao e revisao de plano
3871-IKPYH,0.7673939789154104,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,69.1,69.1,Contato prioritario com oferta de retencao e revisao de plano
1304-NECVQ,0.7659184068833559,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,78.55,149.55,Contato prioritario com oferta de retencao e revisao de plano
6960-HVYXR,0.7656498631991756,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,76.0,76,Contato prioritario com oferta de retencao e revisao de plano
0754-UKWQP,0.7653659232185757,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,95.85,197.7,Contato prioritario com oferta de retencao e revisao de plano
0680-DFNNY,0.7650022454184212,1,critico,Yes,Month-to-month,15,Fiber optic,Electronic check,101.1,1504.05,Contato prioritario com oferta de retencao e revisao de plano
3006-XIMLN,0.7648615193912665,1,critico,Yes,Month-to-month,2,Fiber optic,Bank transfer (automatic),94.2,193.8,Contato prioritario com oferta de retencao e revisao de plano
3049-NDXFL,0.7642856402879884,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,85.8,85.8,Contato prioritario com oferta de retencao e revisao de plano
5565-FILXA,0.7633041296319842,1,critico,Yes,Month-to-month,16,Fiber optic,Electronic check,96.15,1529.2,Contato prioritario com oferta de retencao e revisao de plano
8245-UMPYT,0.7633041296319842,1,critico,Yes,Month-to-month,16,Fiber optic,Electronic check,96.4,1581.2,Contato prioritario com oferta de retencao e revisao de plano
2024-BASKD,0.7629561016449737,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,74.6,74.6,Contato prioritario com oferta de retencao e revisao de plano
2619-WFQWU,0.7627301299349565,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,70.15,70.15,Contato prioritario com oferta de retencao e revisao de plano
0968-GSIKN,0.7627301299349565,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,70.8,70.8,Contato prioritario com oferta de retencao e revisao de plano
3066-RRJIO,0.7627301299349565,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,69.95,69.95,Contato prioritario com oferta de retencao e revisao de plano
1086-LXKFY,0.7627301299349565,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,69.1,69.1,Contato prioritario com oferta de retencao e revisao de plano
9985-MWVIX,0.7627301299349565,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,70.15,70.15,Contato prioritario com oferta de retencao e revisao de plano
5032-MIYKT,0.7627301299349565,1,critico,No,Month-to-month,1,Fiber optic,Mailed check,70.7,70.7,Contato prioritario com oferta de retencao e revisao de plano
7908-QCBCA,0.7627301299349565,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,69.4,69.4,Contato prioritario com oferta de retencao e revisao de plano
0655-RBDUG,0.7617872669636812,1,critico,Yes,Month-to-month,7,Fiber optic,Bank transfer (automatic),98.05,713,Contato prioritario com oferta de retencao e revisao de plano
1393-IMKZG,0.7614001343923849,1,critico,No,Month-to-month,1,Fiber optic,Electronic check,95.85,95.85,Contato prioritario com oferta de retencao e revisao de plano
1122-JWTJW,0.7611707229096106,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,70.65,70.65,Contato prioritario com oferta de retencao e revisao de plano
1062-LHZOD,0.7611707229096106,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,69.9,69.9,Contato prioritario com oferta de retencao e revisao de plano
9617-INGJY,0.7611707229096106,1,critico,No,Month-to-month,1,Fiber optic,Mailed check,70.6,70.6,Contato prioritario com oferta de retencao e revisao de plano
0515-YPMCW,0.7611707229096106,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,70.45,70.45,Contato prioritario com oferta de retencao e revisao de plano
2920-RNCEZ,0.7611707229096106,1,critico,No,Month-to-month,1,Fiber optic,Credit card (automatic),69.95,69.95,Contato prioritario com oferta de retencao e revisao de plano
8042-JVNFH,0.7611707229096106,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,71.35,71.35,Contato prioritario com oferta de retencao e revisao de plano
6140-QNRQQ,0.7611707229096106,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,71.55,71.55,Contato prioritario com oferta de retencao e revisao de plano
4929-XIHVW,0.7608988836259086,1,critico,No,Month-to-month,2,Fiber optic,Credit card (automatic),95.5,181.65,Contato prioritario com oferta de retencao e revisao de plano
2660-EMUBI,0.7606583373920717,1,critico,Yes,Month-to-month,10,Fiber optic,Electronic check,95.35,898.35,Contato prioritario com oferta de retencao e revisao de plano
3097-NQYSN,0.759628863935331,1,critico,Yes,Month-to-month,2,Fiber optic,Mailed check,86.85,156.35,Contato prioritario com oferta de retencao e revisao de plano
6892-EZDTG,0.7587307430056159,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,91.65,365.4,Contato prioritario com oferta de retencao e revisao de plano
7330-WZLNC,0.7587307430056159,1,critico,Yes,Month-to-month,5,Fiber optic,Electronic check,90.8,455.5,Contato prioritario com oferta de retencao e revisao de plano
6772-KSATR,0.757692881065983,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,81.7,81.7,Contato prioritario com oferta de retencao e revisao de plano
8739-XNIKG,0.7574882552014064,1,critico,No,Month-to-month,5,Fiber optic,Electronic check,84.0,424.75,Contato prioritario com oferta de retencao e revisao de plano
7526-BEZQB,0.75701823088284,1,critico,Yes,Month-to-month,12,Fiber optic,Electronic check,96.05,1148.1,Contato prioritario com oferta de retencao e revisao de plano
5419-CONWX,0.7554916375028295,1,critico,Yes,Month-to-month,4,Fiber optic,Credit card (automatic),99.8,442.85,Contato prioritario com oferta de retencao e revisao de plano
8258-GSTJK,0.7553936373599133,1,critico,Yes,Month-to-month,3,Fiber optic,Electronic check,77.0,237.75,Contato prioritario com oferta de retencao e revisao de plano
4228-ZGYUW,0.7553563814375823,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,90.05,368.1,Contato prioritario com oferta de retencao e revisao de plano
4951-UKAAQ,0.7553563814375823,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,88.95,355.2,Contato prioritario com oferta de retencao e revisao de plano
3801-HMYNL,0.7540143905074537,1,critico,Yes,Month-to-month,1,Fiber optic,Mailed check,89.15,89.15,Contato prioritario com oferta de retencao e revisao de plano
1450-GALXR,0.7538873845887745,1,critico,Yes,Month-to-month,10,Fiber optic,Electronic check,98.5,1058.25,Contato prioritario com oferta de retencao e revisao de plano
7576-OYWBN,0.7537492392415912,1,critico,Yes,Month-to-month,3,Fiber optic,Electronic check,76.05,231.8,Contato prioritario com oferta de retencao e revisao de plano
0637-KVDLV,0.7523359925109158,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,76.5,162.45,Contato prioritario com oferta de retencao e revisao de plano
2205-YMZZJ,0.7521047581451096,1,critico,Yes,Month-to-month,7,Fiber optic,Electronic check,84.8,546.95,Contato prioritario com oferta de retencao e revisao de plano
7074-IEVOJ,0.7514931243007853,1,critico,Yes,Month-to-month,3,Fiber optic,Electronic check,79.4,205.05,Contato prioritario com oferta de retencao e revisao de plano
4626-GYCZP,0.7507494211429409,1,critico,Yes,Month-to-month,7,Fiber optic,Electronic check,93.85,635.6,Contato prioritario com oferta de retencao e revisao de plano
8161-QYMTT,0.7507494211429409,1,critico,No,Month-to-month,7,Fiber optic,Electronic check,94.1,701.3,Contato prioritario com oferta de retencao e revisao de plano
1618-CFHME,0.7506778234145604,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,75.9,143.35,Contato prioritario com oferta de retencao e revisao de plano
7548-SEPYI,0.7505838066795263,1,critico,Yes,Month-to-month,5,Fiber optic,Electronic check,96.25,512.45,Contato prioritario com oferta de retencao e revisao de plano
